Unique Id,Name,Total households_2014-18,Total persons_2014-18,Households with children_ %_2000,Households with children_ %_2014-18,Female-headed households w/kids_ %_2000,Female-headed households w/kids_ %_2014-18,Children_ %_2014-18,Working age population_ %_2014-18,Seniors_ %_2014-18,Education less than high school_ %_2000,Education less than high school_ %_2014-18,Education=high school_ %_2000,Education=high school_ %_2014-18,Education=some college_ %_2000,Education=some college_ %_2014-18,Education=associates degree_ %_2000,Education=associates degree_ %_2014-18,Education=college or higher_ %_2000,Education=college or higher_ %_2014-18,English spoken at home_ %_2000,English spoken at home_ %_2014-18,Spanish spoken at home_ %_2000,Spanish spoken at home_ %_2014-18,Asian language spoken at home_ %_2000,Asian language spoken at home_ %_2014-18,Other language spoken at home_ %_2000,Other language spoken at home_ %_2014-18,Limited English household_ %_2014-18,White_ %_2000,White_ %_2014-18,African American_ %_2000,African American_ %_2014-18,Asian_ %_2000,Asian_ %_2014-18,American Indian_ %_2000,American Indian_ %_2014-18,Other or multiple race_ %_2000,Other or multiple race_ %_2014-18,Hispanic or Latino_ %_2000,Hispanic or Latino_ %_2014-18,Noncitizens_ %_2014-18,Workers driving/carpooling to work_ %_2000,Workers driving/carpooling to work_ %_2014-18,Workers using public transportation_ %_2000,Workers using public transportation_ %_2014-18,Workers walking or other non-vehicle_ %_2000,Workers walking or other non-vehicle_ %_2014-18,Percent of population living in urban areas_2010,Crowded housing units_ %_2014-18,Poverty rate (all persons)_ %_2000,Poverty rate (all persons)_ %_2014-18,Poverty rate (children)_ %_2000,Poverty rate (children)_ %_2014-18,Median household income_2000,Median household income_2014-18,Persons below 185% poverty_ %_2014-18,Ratio of 95th percentile to median income_2014-18,Gini Index Of Income Inequality_2014-18,Households renting home_ %_2000,Households renting home_ %_2014-18,Median rent_2000,Median rent_2014-18,Renters paying >30% income_ %_2000,Renters paying >30% income_ %_2014-18,Households without vehicle_ %_2000,Households without vehicle_ %_2014-18,Disability_ %_2014-18,Uninsured_ %_2014-18
stfid,name,hh1418_est,persons1418_est,hhkids00,hhkids1418_est,fhhhkids00,fhhhkids1418_est,kids1418_est,workingage1418_est,seniors1418_est,edlesshs00,edlesshs1418_est,edhs00,edhs1418_est,edsomecol00,edsomecol1418_est,edass00,edass1418_est,edcoll00,edcoll1418_est,langeng00,langeng1418_est,langspan00,langspan1418_est,langasn00,langasn1418_est,langoth00,langoth1418_est,limitedeng1418_est,racewhite00,racewhite1418_est,raceaa00,raceaa1418_est,raceasian00,raceasian1418_est,raceamind00,raceamind1418_est,raceoth00,raceoth1418_est,hispanic00,hispanic1418_est,noncitizens1418_est,drive00,drive1418_est,pubtransp00,pubtrans1418_est,walkoth00,walkoth1418_est,pcnt_urban10,crowdedunits1418_est,pratecen00,prateacs1418_est,pratekidscen00,pratekidsacs1418_est,medinccen00,medincacs1418_est,pov185_1418_est,r95hhincper_1418_est,gini1418_est,renters00,renters1418_est,medrent00,medrent1418_est,highrent00,highrent1418_est,noveh00,noveh1418_est,disability5up1418_est,uninsured1418_est
5500122000,"Easton town, Adams County",432,1000,31.9,19.2,5.3,0.0,15.8,58.6,25.6,22.7,16.1,44.6,46.4,23.9,22.4,3.7,6.6,5.1,8.6,94.2,96.3,2.5,1.3,0,0.0,3.3,2.4,1.6,96.5,94.4,0.8,3.5,0.2,0.0,0.2,0.1,0.8,0.0,1.6,2.0,0.0,51.5,86.4,1.3,0.0,4,6.0,0.0,2.8,11.2,14.1,14,13.3,30469,40952,31.8,2.7,0.401,15.2,7.6,479,935,14.1,0.0,7.2,2.1,18.1,10.2
5501911425,"Butler town, Clark County",41,113,34.4,53.7,0,7.1,35.4,51.3,13.3,43.5,7.0,28.3,54.9,19.6,12.7,8.7,15.5,0,9.9,100,98.1,0,0.0,0,0.0,0,1.9,0.0,100,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.8,78.7,74.0,0,0.0,0,9.8,0.0,0.0,11.1,28.2,0,50.0,21250,49375,39.8,2.6,0.3559,6.3,0.0,0,NA,0,NA,0,0.0,10.6,11.5
5500533225,"Haugen village, Barron County",140,334,29.2,30.0,4.2,1.1,24.0,58.1,18.0,19.9,13.0,44.9,32.8,22.4,25.2,5.1,15.6,7.7,13.5,95.8,98.7,1.5,0.7,0,0.0,2.7,0.7,0.0,99.3,91.9,0,0.0,0,0.0,0,2.7,0,1.2,0.7,4.2,0.0,87.4,93.3,0,0.0,1.5,1.2,0.0,0.0,10.9,9.0,15.3,13.0,30714,45000,25.4,2.8,0.3626,15.8,11.4,320,683,10,18.8,6.5,5.0,8.4,2.4
5500762700,"Pilsen town, Bayfield County",85,229,26.2,22.4,3.6,0.0,24.9,57.6,17.5,6.6,3.7,41.9,34.6,19.1,23.5,17.6,15.4,14.7,22.8,97.8,100.0,2.2,0.0,0,0.0,0,0.0,0.0,99.5,90.8,0,1.8,0,0.0,0,0.0,0.5,2.2,0,5.2,0.0,95.4,98.1,0,1.9,6.8,0.0,0.0,5.9,2.1,2.4,0,0.0,45000,56250,20.7,2.4,0.3019,8.3,8.2,0,950,0,28.6,0,2.4,13.1,3.1
5502319850,"De Soto village, Crawford County",39,117,31.9,46.2,4.3,0.0,29.1,61.5,9.4,24.7,0.0,43.2,26.0,18.5,32.9,11.1,30.1,2.5,11.0,100,100.0,0,0.0,0,0.0,0,0.0,0.0,89,90.6,5.1,0.0,0,0.0,0,0.0,2.5,0.0,3.4,9.4,0.0,54.9,98.6,0,0.0,9.3,1.5,0.0,0.0,4.9,0.0,10.3,0.0,40000,69196,2.6,2.3,0.3097,19.1,0.0,450,NA,25,NA,4.5,2.6,5.1,0.9
5502354900,"Mount Sterling village, Crawford County",75,150,30.3,22.7,5.6,10.3,22.7,50.7,26.7,19.3,7.3,42.1,30.3,20,22.9,9.3,8.3,9.3,31.2,96.1,97.2,0,0.0,0,0.0,3.9,2.8,0.0,99.1,97.3,0,0.0,0.5,0.0,0,0.0,0.5,0.0,0,2.7,0.0,79,87.7,0,0.0,2.6,7.4,0.0,0.0,11.1,18.0,4.8,29.4,29375,33125,34.0,3.3,0.4355,23.6,12.0,320,492,18.2,33.3,9.2,12.0,14.0,13.3
5501756350,"New Auburn village, Chippewa County",182,465,38.1,37.9,10,8.0,28.8,56.8,14.4,24.3,7.5,51.1,47.7,13.4,18.3,5.4,12.4,5.7,14.1,99.2,99.0,0.8,0.5,0,0.0,0,0.5,0.0,98.9,100.0,0,0.0,0,0.0,0.2,0.0,0.5,0.0,0.4,0.0,0.0,70.4,95.0,0,0.0,4.7,1.9,0.0,3.9,10.2,9.0,10.2,11.2,30000,58750,21.3,1.7,0.3134,25.7,32.4,400,811,24,39.0,9.7,5.0,17.6,5.4
5503118425,"Dairyland town, Douglas County",82,179,17.2,15.9,1.1,0.0,13.4,45.3,41.3,25.7,10.1,38.9,47.0,12.6,23.5,10.9,11.4,12,8.1,96,100.0,3,0.0,0,0.0,1,0.0,0.0,97.3,97.2,0,0.0,0,0.0,0.5,0.0,2.2,0.0,0,2.8,0.0,89.9,93.4,0,0.0,5.6,0.0,0.0,4.9,9,7.8,0,0.0,35313,38750,32.4,3.1,0.4595,5.7,4.9,0,NA,0,0.0,3.1,3.7,25.7,3.9
5504354775,"Mount Ida town, Grant County",172,460,37.4,25.0,2.1,2.2,19.4,60.7,20.0,9.9,8.6,40.2,35.8,21.4,23.2,14.6,15.6,13.9,16.8,96.3,97.6,0.7,0.0,0,0.0,3.1,2.4,1.2,99,100.0,0,0.0,0.2,0.0,0,0.0,0.2,0.0,0.6,0.0,0.0,88.9,76.5,0,0.0,4.8,11.4,0.0,0.0,13.3,5.2,33.1,5.6,41250,67500,18.5,2.4,0.3619,19.8,12.2,525,650,0,0.0,2.2,3.5,9.4,14.4
5500100275,"Adams city, Adams County",961,1996,32.9,20.8,11.3,12.3,20.8,57.8,21.3,27.8,18.5,36.2,41.4,16.7,24.2,4.6,6.3,14.6,9.6,94.7,94.7,1.7,1.1,0,3.1,3.6,1.2,0.6,96.5,88.1,0.2,0.4,0.1,4.4,0.4,0.0,1,3.2,1.9,4.0,0.3,64.7,89.8,0.6,0.0,6.5,5.4,0.0,0.0,14.6,28.3,15.1,41.1,26250,28866,51.0,3.2,0.4519,40.6,58.7,388,557,25.2,44.7,13.7,15.4,31.5,3.8
5500100300,"Adams town, Adams County",518,1125,27.2,18.7,5.1,1.3,15.4,61.9,22.8,28.8,13.3,42.2,40.6,18,24.4,5,9.0,6.1,12.7,94.2,95.2,1.9,3.0,0.2,0.5,3.7,1.3,0.0,96.8,94.2,0.3,0.0,0.3,0.5,0.6,0.1,0.3,0.3,1.7,4.9,1.5,58.6,91.9,0.6,0.0,1.6,4.5,0.0,0.2,9,7.0,8.4,5.2,34286,46071,34.9,3.4,0.434,14.1,12.6,425,697,14.7,53.9,3.6,2.5,20.6,6.8
5500107300,"Big Flats town, Adams County",448,865,25.9,15.6,3.5,2.1,12.8,51.1,36.1,28.2,19.7,41.8,41.3,16.1,20.1,5.7,9.7,8.2,9.2,95.7,97.4,2.8,1.1,0,0.5,1.5,1.1,0.0,95.9,94.1,0.5,0.2,0,0.5,0.5,0.0,1,3.5,2.1,1.7,0.4,59.4,92.7,0,0.0,3.6,0.0,0.0,1.1,13.1,14.6,19.5,9.9,27800,32333,42.7,3.3,0.5581,12.2,15.4,388,688,23.3,29.0,5.3,7.1,25.2,8.0
5500116075,"Colburn town, Adams County",118,258,18.1,10.2,3.6,0.0,11.6,53.9,34.5,29.5,10.7,45.6,57.9,16.1,15.3,4,10.2,4.7,6.0,98.4,99.6,1.6,0.4,0,0.0,0,0.0,0.0,89.5,98.8,0.6,0.4,0,0.0,3.3,0.0,2.8,0.4,3.9,0.4,0.0,64.3,100.0,2.2,0.0,3.2,0.0,0.0,5.9,5.9,13.2,12.5,3.3,35250,48500,22.5,2.4,0.3745,22.9,17.0,375,775,0,5.0,0,0.0,22.9,2.7
5500119575,"Dell Prairie town, Adams County",651,1569,31.5,25.5,4.3,2.2,20.0,59.8,20.2,19.8,6.5,34.7,36.7,25.4,32.1,5.7,8.1,14.5,16.6,94.9,96.8,1.9,0.9,0,0.0,3.2,2.3,1.1,95.8,89.0,0.6,4.3,0.5,0.0,1.3,0.0,0.5,1.9,1.3,4.7,0.5,67.2,93.0,0.3,0.0,4.2,3.0,0.0,0.8,7.8,8.0,11,10.5,43750,61813,25.9,2.5,0.3468,12.8,11.8,535,877,26.8,37.7,1.8,4.0,16.6,3.2
5500127950,"Friendship village, Adams County",213,628,30.7,20.2,9.3,9.9,13.5,64.8,21.7,28.3,23.1,43.3,43.9,18.2,17.7,3,3.8,7.2,11.5,95.6,90.7,2.1,8.3,0.9,0.0,1.5,1.0,7.5,93.7,83.8,0.4,4.1,2.1,0.3,1.7,0.0,0.9,1.1,1.1,10.7,5.7,70.6,91.8,0,0.0,8.5,6.7,0.0,5.6,23.4,26.4,38.8,47.1,24615,39063,45.1,2.7,0.3627,37.4,41.3,425,616,30.8,36.4,11.8,10.8,26.6,15.7
5500137625,"Jackson town, Adams County",503,1078,26.2,15.9,4.5,3.5,10.9,58.5,30.6,21.2,8.7,42.1,46.4,19.6,22.3,7.7,6.6,9.3,16.0,94.3,95.7,1.8,1.2,2.5,0.3,1.4,2.9,1.2,94.9,97.2,0.4,1.3,0.6,0.0,1,0.1,0.8,0.2,2.3,1.2,0.6,72.3,88.5,0,0.0,3,2.3,0.0,0.0,5.7,5.9,6.6,4.3,39338,49821,25.8,3.3,0.403,8.1,8.8,481,913,36.8,9.1,1,1.8,20.3,8.3
5500143425,"Leola town, Adams County",114,248,28,17.5,1.9,2.9,15.7,63.3,21.0,21.7,12.3,48.8,48.7,13.5,19.5,5.8,10.8,10.1,8.7,94.7,99.2,3.4,0.0,0.8,0.0,1.1,0.8,0.0,96.2,98.4,0.4,0.0,0.4,0.0,1.5,0.8,0.8,0.8,0.8,0.0,0.4,62.1,87.7,0,0.0,16.4,0.9,0.0,3.5,10.5,15.3,26.1,23.1,36607,53000,29.8,2.2,0.3906,10.3,22.8,325,706,23.1,26.9,7.5,1.8,19.4,6.9
5500144250,"Lincoln town, Adams County",135,322,27.1,14.1,5.4,4.2,11.2,61.2,27.6,33.2,18.6,40.9,38.8,16.3,16.4,2.9,14.1,6.7,12.2,91.6,96.8,5.9,1.9,0,0.7,2.4,0.7,0.0,95.2,92.9,0.3,0.3,0,2.2,0,0.0,1.9,0.6,2.6,4.0,0.0,80.2,87.3,0,0.0,0,3.9,0.0,3.0,22.1,10.9,26.7,8.8,29107,51094,25.6,2.5,0.3743,15.5,12.6,275,675,33.3,23.5,3.3,0.0,17.4,6.8
5500153725,"Monroe town, Adams County",202,409,16.1,8.9,0.6,0.0,10.5,53.1,36.4,12.2,14.6,51.3,43.6,18.8,18.3,4.7,10.3,13.1,13.2,95.8,97.3,1.1,0.0,0,0.0,3.2,2.7,1.0,98.9,97.1,0,0.0,0.3,0.0,0.3,2.0,0,1.0,0.6,0.0,0.5,70.2,86.1,0,0.0,6.2,2.3,0.0,1.0,7.3,5.4,12.7,0.0,34500,47500,31.8,2.8,0.3932,11.3,7.9,300,650,14.3,31.3,3.2,2.0,23.7,6.1
5500156525,"New Chester town, Adams County",447,2095,26.4,29.8,4.3,3.8,12.8,74.0,13.2,26.3,11.7,52.1,48.7,11.2,27.6,3.3,7.3,7.1,4.8,93.1,81.5,4,12.7,0.2,0.4,2.7,5.4,1.3,96.3,59.8,0,18.7,0,0.4,0.2,4.8,1.2,2.5,2.3,13.8,5.8,60.8,89.9,0,0.7,3.3,2.0,0.0,10.1,13.3,23.2,24.1,53.5,28750,39281,45.8,3.2,0.4711,15.4,11.2,475,840,24.4,62.0,4.9,6.5,22.4,6.5
5500156750,"New Haven town, Adams County",261,668,27.7,21.8,2.7,4.7,19.0,59.1,21.9,24,10.0,40.1,46.4,22.1,22.6,5.6,9.8,8.1,11.2,92.3,98.2,1.5,0.3,0.3,0.0,5.9,1.5,1.5,96.5,96.7,0.2,0.0,0.3,0.0,0.9,0.0,0.9,0.9,1.2,2.4,1.5,74,88.8,0,0.7,2.7,3.0,0.0,1.9,11.3,15.1,16,26.0,35536,45625,38.5,3.1,0.4618,11.5,5.4,500,NA,10,28.6,2.4,2.7,18.7,8.2
5500165450,"Preston town, Adams County",604,1489,28.3,28.6,5.2,2.3,21.4,55.7,22.9,24,16.5,41.6,40.5,21.4,21.5,5,10.6,8,10.9,95.1,98.3,1.6,0.6,0,0.0,3.2,1.2,0.7,96,94.6,0.3,0.9,0.4,0.0,0.6,0.1,0.7,0.9,2,3.6,0.2,71,93.5,0,0.0,2.3,4.6,0.0,2.5,9.6,22.1,14.1,30.9,33491,44457,37.5,2.8,0.3685,10.7,13.3,525,745,19.1,68.8,1.8,1.7,22.6,5.4
5500165825,"Quincy town, Adams County",613,1292,17,11.4,3,7.4,11.1,51.9,37.0,31.4,17.2,43.3,47.4,17.6,21.3,3.1,6.3,4.5,7.9,95.1,96.9,0.4,1.0,0.2,0.0,4.4,2.1,1.0,98.5,98.1,0.1,0.0,0.1,0.0,0.3,0.5,0.3,0.7,0.8,0.8,0.8,60.5,95.2,1.2,0.0,2.1,3.0,0.0,1.3,10.1,19.1,6.2,62.2,26533,35750,42.6,4.3,0.4428,8.4,12.1,519,850,15.8,36.5,3.7,3.8,25.4,2.9
5500167425,"Richfield town, Adams County",90,158,21,15.6,3.2,10.0,13.3,48.7,38.0,21.2,18.3,45.2,44.5,27.9,15.3,3.8,13.1,1.9,8.8,97.6,98.7,0,0.0,0,0.0,2.4,1.3,2.2,99.3,89.2,0,0.0,0,0.0,0,0.6,0.7,0.0,0,10.1,0.0,73.4,84.2,0,0.0,9.5,9.4,0.0,0.0,17.1,25.3,35,23.8,34792,36875,35.4,4.1,0.5953,14.5,22.2,675,279,0,30.0,0,3.3,17.7,10.1
5500169275,"Rome town, Adams County",1257,2675,21.3,13.5,2.3,2.2,10.8,42.2,47.0,10.9,5.4,40.7,37.6,25.9,23.9,5.2,9.3,17.3,23.9,97.7,99.4,0.6,0.4,0.2,0.0,1.5,0.2,0.0,98.2,98.4,0,0.0,0.5,0.0,0.3,0.0,0.8,1.1,0.3,0.5,0.3,86.2,90.2,0,0.0,1.2,3.1,0.0,0.6,3.7,8.0,2.3,19.7,44000,55993,23.1,3.7,0.4273,5,5.0,481,860,30.4,11.1,1.4,1.5,19.1,1.1
5500176350,"Springville town, Adams County",530,1181,26.9,17.9,3.5,1.7,12.5,62.2,25.3,29.9,16.5,42,42.8,17.9,22.7,4.3,8.8,5.9,9.2,96.4,97.7,0.8,1.1,0,0.0,2.8,1.1,1.1,97.2,93.7,0.2,0.9,0.2,0.0,0.2,0.8,1,2.0,1.3,2.6,0.0,47.4,90.6,1.2,0.0,6.7,2.1,0.0,0.8,12.3,9.3,21.4,4.9,34531,41111,31.4,3.6,0.3984,10.7,12.5,500,845,21.7,27.3,2.2,3.6,17.4,6.7
5500177800,"Strongs Prairie town, Adams County",514,975,21.1,10.1,2.4,6.0,10.5,53.7,35.8,23.5,9.3,44.8,43.6,16.5,28.2,6.4,8.0,8.8,11.0,95.1,97.4,2,1.4,0,0.0,2.9,1.3,0.6,97.9,98.6,0.1,0.0,0.3,0.0,0.1,0.0,0.3,0.0,1.3,1.4,0.9,78,89.7,0,1.2,6.5,0.8,0.0,0.4,12.7,14.4,20,46.1,30048,41143,36.8,2.8,0.369,13.1,18.9,486,654,12,35.1,1,0.6,19.9,3.9
5500303225,"Ashland city, Ashland County",3449,7963,29.8,23.5,8.5,9.5,19.4,63.4,17.3,15.4,6.8,37.1,31.3,19.9,21.1,7.1,14.8,20.4,26.1,94.9,96.7,1,0.7,0.3,0.4,3.7,2.2,0.4,89.6,86.8,0.3,1.2,0.5,0.6,6.1,6.4,2.1,3.3,1.4,1.7,1.0,64.7,79.4,0.2,1.3,13.5,16.7,88.8,0.6,12.7,15.5,10.2,19.1,30853,40433,37.5,3.4,0.4475,37.5,43.0,410,671,28.9,50.4,12.4,11.0,17.3,6.1
5500303250,"Ashland town, Ashland County",218,517,33.5,25.2,5.7,1.3,20.5,52.0,27.5,12.9,7.5,44.4,39.8,21.6,21.1,9.3,11.7,11.8,19.9,95.6,95.5,0.4,2.1,0,0.4,4,2.1,0.0,94,93.8,0.2,0.0,0.3,0.4,3.3,3.1,1.8,0.0,0.3,2.7,0.0,78.6,89.6,0,2.6,2.2,1.4,0.0,1.4,12.7,8.5,22.1,6.6,34063,46500,34.8,2.7,0.3892,15.4,8.7,350,588,25,21.1,4.4,10.1,16.8,6.2
5500311525,"Butternut village, Ashland County",191,426,26.9,33.0,5.1,6.8,27.0,49.8,23.2,16.9,7.9,51.8,46.4,15.8,22.5,6.8,10.4,8.6,12.9,99,97.3,0,0.0,0,0.0,1,2.7,0.0,98,95.3,0,0.0,0,0.0,1.7,1.6,0,2.8,0.2,0.2,0.0,66.2,88.7,1,0.0,13.9,9.0,0.0,0.5,7,23.7,6.5,29.1,30446,31458,52.2,2.6,0.3747,37.6,36.7,292,569,16.7,48.6,13.2,5.8,18.8,9.6
5500314550,"Chippewa town, Ashland County",165,383,32.7,15.8,2.6,0.0,13.8,66.1,20.1,22.7,8.9,46.4,46.6,15.5,22.3,7.2,9.5,8.3,12.8,97.8,98.4,0,1.1,0,0.5,2.2,0.0,0.0,97.9,97.4,0.9,0.0,0,0.0,0.7,0.0,0.2,0.5,0.2,2.1,0.0,87.8,94.5,1,0.0,3.5,1.9,0.0,0.0,8.7,7.6,12.1,1.9,42159,53977,25.3,3.2,0.4558,4.5,5.5,475,625,0,11.1,3.2,5.5,14.9,10.2
5500329250,"Gingles town, Ashland County",286,717,38,27.6,2.5,7.2,19.3,67.9,12.8,5.8,4.8,40,25.7,21.8,31.1,11.3,17.7,21.1,20.7,97.9,97.5,1,2.2,0,0.0,1.1,0.3,0.0,92,83.7,0,0.0,0,0.0,6.3,9.9,1.3,3.2,0.5,3.2,1.3,73,92.8,0,0.0,3.3,3.2,0.0,0.7,6.7,8.7,4.2,14.5,42188,72857,20.6,3.0,0.432,11.4,6.6,447,575,8,52.6,2.9,2.5,15.3,5.9
5500329875,"Gordon town, Ashland County",122,245,27.7,9.0,3.9,2.7,16.3,55.1,28.6,21.2,3.6,39.2,38.1,21.6,25.9,6,17.8,12,14.7,100,100.0,0,0.0,0,0.0,0,0.0,0.0,97.8,95.1,0,0.0,0.6,0.0,0.3,2.9,0.6,0.0,0.8,2.0,0.0,86.2,92.3,0,0.0,10.3,7.7,0.0,4.1,23.2,12.2,41.1,40.0,24583,41429,22.5,4.8,0.4301,11,3.3,350,NA,33.3,50.0,6.9,1.6,18.0,5.7
5500337775,"Jacobs town, Ashland County",283,559,33.4,22.3,8.1,9.2,17.7,58.5,23.8,19.6,8.8,51.3,54.7,16.1,24.2,6.9,4.4,6.1,7.9,98,99.6,1.1,0.0,0,0.0,0.9,0.4,0.0,98.2,99.3,0,0.0,0,0.0,0.6,0.0,0.8,0.0,0.4,0.7,0.0,75.9,88.3,0.6,0.8,5.6,9.6,0.0,0.0,11.5,7.1,12.5,6.5,25500,33942,38.8,3.1,0.3852,20.8,19.4,239,571,10.3,7.3,10.4,5.7,16.5,7.3
5500342562,"La Pointe town, Ashland County",106,202,24,10.4,4.8,3.0,7.9,59.4,32.7,12.4,5.8,17.3,21.8,26.5,16.1,3.8,5.2,40,51.2,98.3,87.7,1.7,9.2,0,0.0,0,3.1,0.0,94.7,88.1,0,0.0,0,0.0,1.6,0.0,3.3,3.0,0.4,8.9,2.5,90,82.2,1.7,0.0,8.5,0.0,0.0,0.0,4.6,2.0,0,0.0,33500,56667,4.0,3.1,0.3402,18.4,12.3,338,1042,23.5,0.0,0,8.5,21.8,0.5
5500349200,"Marengo town, Ashland County",134,502,41.7,45.5,6.1,2.6,44.2,44.2,11.6,17.1,5.9,39,41.0,19.9,14.5,4.9,16.0,19.1,22.7,89.2,98.7,2.9,0.0,0,0.4,7.9,0.9,0.0,96.7,93.8,0,0.2,0.3,0.4,2.5,1.6,0.3,0.8,0.3,3.2,0.0,82,94.8,1.3,0.9,2.6,0.0,0.0,7.5,14,6.0,14.8,3.7,33036,57000,39.8,2.6,0.3432,9.8,6.0,213,625,0,25.0,3.5,0.8,5.6,2.2
5500350700,"Mellen city, Ashland County",328,687,24.9,18.3,4.5,10.7,14.4,59.4,26.2,18.5,10.9,46,37.9,17.7,21.9,7.3,14.3,10.5,15.1,95.6,99.1,0.2,0.9,0.1,0.0,4,0.0,0.0,96.2,91.0,0.1,0.9,0.1,0.0,1.7,1.0,0.9,2.2,0.9,5.0,0.0,63.2,88.2,0,0.0,13.9,9.6,0.0,0.0,5.9,8.1,5.6,9.8,31917,31250,41.8,4.0,0.3951,29.9,32.6,233,512,13.5,40.2,10.3,13.7,27.5,1.5
5500354400,"Morse town, Ashland County",197,500,36.6,30.0,5.2,5.6,26.2,53.2,20.6,15.5,2.3,47.2,37.5,13.1,28.8,10.2,14.1,13.9,17.3,97,99.2,1.4,0.8,0.4,0.0,1.2,0.0,0.0,97.1,91.8,0,0.0,0.4,0.0,0.8,1.2,1.6,0.0,0.2,7.0,0.0,76.1,88.6,0.7,0.0,5.2,2.0,0.0,2.5,2.6,14.6,1.7,32.1,39000,57159,24.4,2.3,0.3454,8.2,15.2,375,1036,25,0.0,2.1,3.1,15.6,2.2
5500361600,"Peeksville town, Ashland County",84,183,33.8,10.7,1.5,1.8,10.9,50.8,38.3,23.6,8.0,26.8,27.0,31.7,29.5,4.9,10.4,13,25.2,97.6,100.0,0,0.0,0,0.0,2.4,0.0,0.0,100,97.8,0,0.0,0,1.1,0,0.0,0,1.1,0,0.0,0.0,79.4,89.5,0,0.0,0,0.0,0.0,2.4,4.7,10.9,13.3,10.0,39167,50417,24.6,2.3,0.3199,5.9,7.1,475,733,33.3,50.0,0,0.0,19.7,3.3
5500371350,"Sanborn town, Ashland County",517,1466,54.4,36.9,25.7,15.8,32.5,54.4,13.1,16.6,16.6,41.1,35.7,22.9,24.6,7,10.3,12.5,12.8,92.1,90.3,1.4,2.5,1,0.5,5.6,6.8,0.6,12.7,11.8,0,0.3,0.1,0.7,81.9,75.4,2,2.3,3.2,9.6,0.2,75.5,80.4,2.5,11.8,8.8,6.9,0.0,6.6,27.4,26.5,41.2,35.7,26711,44464,50.5,2.8,0.433,43.5,38.5,277,329,15.2,21.6,14.5,19.3,20.5,11.5
5500372825,"Shanagolden town, Ashland County",51,106,33.3,13.7,4.8,0.0,12.3,57.6,30.2,20,17.1,41.9,35.5,19,19.7,10.5,9.2,8.6,18.4,97,99.1,0,0.0,0,1.0,3,0.0,0.0,98.7,99.1,0,0.0,0,0.9,1.3,0.0,0,0.0,0,0.0,0.0,81.9,90.3,0,0.0,4.9,6.7,0.0,0.0,4,14.2,0,0.0,26250,37917,40.6,3.0,0.3896,12.7,11.8,425,625,0,50.0,3.2,3.9,26.4,7.6
5500386850,"White River town, Ashland County",272,933,39.9,44.5,3.6,2.9,40.1,48.0,11.9,12,8.6,45.9,47.0,24.1,22.3,7.8,9.4,10.2,12.8,97.5,99.4,0.4,0.0,0,0.0,2.2,0.6,0.0,96.6,98.3,0,0.0,0.2,0.0,1.9,0.5,0.7,1.2,0.6,0.0,0.0,78.1,91.3,0.5,0.0,3.3,4.1,0.0,4.8,5.6,11.3,6.3,16.9,38250,58333,48.2,3.0,0.3732,11,12.1,450,975,9.1,9.1,4,1.1,10.2,3.1
5500501325,"Almena village, Barron County",301,685,37.3,27.6,10.5,12.9,23.9,60.7,15.3,22.1,8.3,42.8,50.0,18.4,24.2,7.4,7.4,9.3,10.0,93.1,99.4,2.4,0.0,0.5,0.0,4,0.6,0.0,96.4,90.7,0.1,2.0,0,0.7,1.3,5.3,0.7,0.2,1.5,1.2,0.7,63.8,94.5,0,0.0,3.8,4.4,0.0,5.3,14.9,18.1,18,23.2,27917,40096,46.9,2.9,0.3954,29.8,42.9,405,712,22.2,23.3,7.9,8.6,16.6,8.6
5500501350,"Almena town, Barron County",346,792,29.9,19.1,1.7,1.8,15.4,53.7,30.9,19.4,9.8,43.1,29.0,19.9,23.6,6.9,13.0,10.7,24.5,96.3,98.0,1.9,0.9,0,0.0,1.8,1.0,0.3,99.5,99.6,0,0.0,0,0.0,0.1,0.0,0.1,0.1,0.3,0.3,0.4,96.1,91.2,0.4,0.0,4,1.3,0.0,1.7,6.4,12.3,3.8,21.3,42833,58214,21.5,3.6,0.4223,9.3,10.1,535,900,0,11.4,3.9,2.3,12.1,1.6
5507307600,"Birnamwood village, Marathon County",11,31,66.7,27.3,33.3,0.0,25.8,74.2,0.0,33.3,0.0,22.2,44.4,22.2,0.0,22.2,44.4,0,11.1,100,100.0,0,0.0,0,0.0,0,0.0,0.0,100,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,100,100.0,0,0.0,0,0.0,0.0,0.0,0,6.5,0,0.0,45000,86250,6.5,1.7,0.3599,0,18.2,0,NA,0,0.0,0,18.2,12.9,0.0
5500502775,"Arland town, Barron County",245,643,42.1,36.3,5.6,0.0,22.7,63.1,14.2,28.3,14.3,34.6,38.5,20.6,17.5,7.7,15.4,8.8,14.3,97.5,98.6,0.3,0.0,0,0.6,2.1,0.8,0.0,99.1,96.7,0,0.5,0.3,0.6,0.3,0.3,0.3,0.9,0,0.9,1.1,75.2,80.4,0,0.0,7.6,5.6,0.0,1.6,12.2,6.3,16.4,5.6,31985,66625,16.3,3.6,0.4688,10.3,8.2,292,725,26.7,10.0,3.3,2.9,11.4,7.2
